Time	Lat	Long	TTFF	Count	Commands	TxTries	ONT	DiskUsed	Files	I	V	Temperature	CTTemp	CTCond	AirmarAirTemp	AirmarWindDirection	AirmarWindSpeed	AirmarWindGust	AirmarHeading	AirmarAirFix	WBT_Status	WBT_Step	WBT_Min	WBT_dB	WBT_L00	WBT_L01	WBT_L02	WBT_L03	WBT_L04	WBT_L05	WBT_L06	WBT_L07	WBT_L08	WBT_L09	WBT_L10	WBT_L11	WBT_L12	WBT_L13	WBT_L14	WBT_L15	WBT_L16	WBT_L17	WBT_L18	WBT_L19
2024-06-29 22:40	63.0624	-81.9075	42	22	0	3	560	0	0	0.022	13.5	5	2.344	27.2	2.1	265	10	12	0	1	0	2	6	-69		-64	-70	-70	-76	-82	-82	-82	-82	-76	-76	-70	-70	-76	-76	-76	-70	-70	-70	-70
2024-06-29 22:50	63.0645	-81.9135	12	23	0	1	540	0	0	0.022	13.4	6	2.307	27.17	2.2	265	11	12	0	1	0	2	6	-70		-64	-76	-76	-82	-82	-82	-82	-82	-76	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-29 23:00	63.06639	-81.9198	12	24	0	1	540	0	0	0.022	13.4	6	2.238	27.12	2.3	260	9	11	0	1	0	2	6	-70		-64	-70	-76	-82	-82	-82	-82	-82	-76	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-29 23:10	63.06861	-81.92637	12	25	0	1	540	0	0	0.022	13.4	6	2.034	26.97	2.4	260	9	11	0	1	0	2	6	-70		-64	-70	-70	-76	-82	-82	-76	-82	-76	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-29 23:20	63.0708	-81.93249	12	26	0	2	560	0	0	0.022	13.4	6	1.987	26.94	2.1	260	8	10	0	1	0	2	7	-70		-70	-70	-76	-76	-82	-82	-82	-76	-76	-76	-70	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-29 23:30	63.07221	-81.93918	12	27	0	1	540	0	0	0.022	13.4	6	2.05	26.99	2.3	260	8	10	0	1	0	2	6	-70		-70	-76	-76	-82	-82	-82	-82	-82	-76	-76	-70	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-29 23:50	63.07584	-81.95436	12	28	0	2	540	0	0	0.022	13.4	4	2.048	26.99	2	250	6	8	0	1	0	2	6	-70		-64	-76	-76	-76	-82	-82	-82	-82	-76	-76	-70	-76	-76	-76	-70	-70	-70	-70	-70
2024-06-30 00:00	63.07089	-81.9576	13	29	0	1	540	0	0	0.024	13.3	5	2.01	26.96	1.9	250	8	10	0	1	0	2	6	-70		-70	-76	-76	-82	-82	-76	-76	-76	-76	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-30 00:10	63.06528	-81.96003	12	30	0	1	540	0	0	0.022	13.4	5	1.977	26.93	2.4	260	7	9	0	1	0	2	6	-70		-64	-76	-76	-82	-82	-82	-76	-76	-76	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-30 00:20	63.06606	-81.96615	12	31	0	1	540	0	0	0.022	13.4	5	2.014	26.96	2.3	250	8	10	0	1	0	2	6	-70		-64	-76	-76	-82	-76	-82	-82	-76	-76	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-30 00:30	63.06192	-81.96672	12	32	0	1	530	0	0	0.024	13.3	5	2.049	26.99	2.4	275	7	9	0	1	0	2	6	-69		-64	-70	-76	-82	-82	-82	-82	-82	-76	-70	-70	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-30 00:40	63.06246	-81.97026	12	33	0	1	530	0	0	0.022	13.3	5	2.021	26.97	1.8	265	5	7	0	1	0	2	6	-70		-64	-76	-76	-82	-82	-82	-82	-76	-76	-70	-76	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-30 00:50	63.05904	-81.97299	12	34	0	2	540	0	0	0.022	13.3	5	2.034	26.99	1.7	275	5	7	0	1	0	2	6	-70		-64	-76	-76	-82	-82	-82	-82	-82	-76	-76	-70	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-30 01:00	63.05394	-81.97629	13	35	0	1	540	0	0	0.022	13.3	5	1.949	26.9	1.7	280	4	5	0	1	0	2	6	-70		-70	-76	-76	-76	-82	-82	-82	-82	-76	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-30 01:10	63.04938	-81.97989	12	36	0	1	570	0	0	0.022	13.2	5	2.032	26.96	1.6	265	5	6	0	1	0	2	7	-70		-70	-76	-76	-76	-82	-82	-82	-82	-82	-76	-76	-70	-76	-70	-70	-70	-70	-70	-70
2024-06-30 01:20	63.04455	-81.98331	12	37	0	1	540	0	0	0.024	13.2	6	2.068	27	1.6	275	5	5	0	1	0	2	6	-70		-70	-76	-76	-82	-82	-82	-82	-82	-76	-70	-70	-76	-76	-76	-70	-70	-70	-70	-70
2024-06-30 01:30	63.04029	-81.98595	12	38	0	1	530	0	0	0.024	13.2	5	2.075	27.02	1.6	280	4	5	0	1	0	2	6	-70		-70	-76	-76	-76	-82	-82	-82	-76	-76	-70	-70	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-30 01:40	63.03591	-81.98913	13	39	0	1	540	0	0	0.024	13.2	5	2.111	27.03	1.8	285	4	5	0	1	0	2	6	-71		-70	-70	-76	-82	-82	-82	-82	-82	-76	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-30 01:50	63.03228	-81.99339	13	40	0	1	540	0	0	0.024	13.2	5	2.092	27.01	1.8	280	4	5	0	1	0	2	6	-70		-70	-76	-76	-82	-82	-82	-82	-76	-76	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-30 02:00	63.02712	-81.99015	42	41	0	1	560	0	0	0.024	13.2	5	1.999	26.97	2.2	280	4	5	0	1	0	2	6	-70		-70	-76	-82	-82	-76	-82	-82	-82	-76	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-30 02:10	63.0237	-81.99033	11	42	0	1	530	0	0	0.022	13.2	5	1.99	26.95	2.7	285	4	5	0	1	0	2	6	-70		-64	-76	-82	-82	-82	-82	-82	-82	-76	-70	-70	-76	-76	-76	-70	-70	-70	-70	-70
2024-06-30 02:20	63.02025	-81.99258	12	43	0	1	530	0	0	0.022	13.2	5	2.006	26.96	3	295	4	5	0	1	0	2	6	-69		-64	-70	-76	-82	-82	-82	-82	-82	-76	-70	-70	-70	-76	-76	-76	-70	-70	-70	-70
2024-06-30 02:30	63.01734	-81.99513	11	44	0	1	530	0	0	0.022	13.2	5	2.044	26.98	2.8	300	3	4	0	1	0	2	6	-69		-64	-70	-82	-82	-82	-82	-82	-82	-76	-76	-70	-70	-70	-76	-76	-70	-70	-70	-70
2024-06-30 03:00	63.00954	-82.00128	13	46	0	3	530	0	0	0.022	13.2	4	2.105	27.01	2.9	315	3	3	0	1	0	2	6	-69		-70	-76	-76	-76	-82	-82	-76	-70	-64	-70	-76	-76	-76	-76	-70	-70	-70	-70	-64
2024-06-30 03:30	63.0033	-82.01061	12	48	0	3	530	0	0	0.024	13.1	3	2.075	26.98	2.3	345	3	4	0	1	0	2	6	-69		-76	-76	-76	-82	-82	-76	-70	-64	-76	-76	-76	-76	-76	-76	-70	-70	-70	-64	-64
2024-06-30 03:40	63.00159	-82.01604	12	49	0	1	530	0	0	0.022	13.1	5	2.068	26.99	2.4	315	3	5	0	1	0	2	6	-68		-70	-76	-76	-82	-82	-76	-64	-64	-76	-76	-76	-76	-76	-76	-70	-70	-70	-64	-64
2024-06-30 03:50	62.99898	-82.01862	12	50	0	1	540	0	0	0.022	13.1	5	2.081	27.01	2.2	335	1	2	0	1	0	2	6	-69		-76	-76	-76	-76	-82	-76	-70	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70	-64	-64
2024-06-30 04:00	62.99691	-82.0203	11	51	0	1	530	0	0	0.024	13.1	5	2.078	27.01	2	355	2	3	0	1	0	2	6	-68		-76	-76	-76	-76	-76	-70	-64	-76	-76	-76	-76	-76	-70	-70	-70	-70	-64	-64	-64
2024-06-30 04:10	62.99397	-82.01973	12	52	0	1	560	0	0	0.024	13.1	5	2.085	27.01	1.9	340	2	3	0	1	0	2	7	-67		-70	-70	-76	-76	-76	-64	-64	-76	-76	-76	-76	-76	-70	-70	-70	-64	-64	-64	-64
2024-06-30 04:20	62.99049	-82.01808	12	53	0	1	530	0	0	0.022	13.1	5	2.091	27	1.8	345	2	2	0	1	0	2	6	-66		-70	-70	-76	-76	-64	-64	-64	-76	-76	-76	-76	-70	-70	-70	-70	-64	-64	-64	-64
2024-06-30 04:30	62.98803	-82.01511	12	54	0	1	530	0	0	0.022	13.1	5	2.083	26.99	1.6	320	2	2	0	1	0	2	6	-65		-76	-76	-76	-76	-58	-52	-70	-76	-76	-76	-76	-70	-70	-70	-70	-64	-64	-64	-64
2024-06-30 04:40	62.98683	-82.01346	11	55	0	2	530	0	0	0.022	13.1	5	2.071	26.98	1.5	310	1	2	0	1	0	2	6	-65		-76	-70	-70	-76	-58	-58	-70	-76	-76	-76	-76	-70	-70	-70	-70	-64	-64	-64	-64
2024-06-30 04:50	62.98605	-82.01187	11	56	0	1	530	0	0	0.024	13.1	5	2.086	26.99	1.4	255	1	2	0	1	0	2	6	-65		-76	-76	-76	-70	-58	-58	-70	-76	-76	-76	-76	-70	-70	-70	-70	-64	-64	-64	-64
2024-06-30 05:00	62.98536	-82.01022	11	57	0	1	530	0	0	0.022	13.1	5	2.09	27	1.4	215	1	1	0	1	0	2	6	-65		-76	-70	-76	-70	-58	-58	-70	-76	-76	-76	-76	-70	-70	-64	-70	-64	-64	-64	-64
2024-06-30 05:10	62.98464	-82.00884	11	58	0	1	530	0	0	0.024	13.1	4	2.082	27	1.3	235	2	2	0	1	0	2	6	-65		-76	-70	-76	-76	-64	-58	-70	-76	-76	-76	-76	-70	-70	-64	-64	-70	-64	-64	-64
2024-06-30 05:20	62.98392	-82.00776	12	59	0	1	540	0	0	0.022	13.1	4	2.07	26.98	1.3	305	1	1	0	1	0	2	6	-66		-76	-70	-70	-70	-64	-58	-70	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70	-70	-64
2024-06-30 05:30	62.98338	-82.00644	12	0	0	1	530	0	0	0.022	13	4	2.072	26.98	1.4	300	2	3	0	1	0	2	6	-65		-70	-70	-70	-70	-64	-64	-70	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70	-70	-70
2024-06-30 05:40	62.98185	-82.00761	12	1	0	1	540	0	0	0.024	13	4	2.043	26.97	1.5	295	4	4	0	1	0	2	6	-67		-76	-70	-70	-76	-76	-64	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70	-70	-70	-70
2024-06-30 05:50	62.98296	-82.00506	11	2	0	1	530	0	0	0.024	13	4	2.079	27	1.5	285	3	4	0	1	0	2	6	-68		-76	-70	-76	-76	-70	-70	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70	-70	-70
2024-06-30 06:00	62.98419	-82.00365	12	3	0	1	530	0	0	0.022	13	4	2.104	27.02	1.5	280	3	3	0	1	0	2	6	-68		-76	-70	-76	-76	-70	-70	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70	-70	-70
2024-06-30 06:10	62.98518	-82.00239	12	4	0	2	530	0	0	0.024	13	5	2.103	27.02	1.5	250	3	3	0	1	0	2	6	-67		-70	-70	-76	-76	-70	-70	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70	-70	-70
2024-06-30 06:20	62.98602	-82.00227	12	5	0	1	540	0	0	0.024	13	4	2.1	27.02	1.4	270	3	4	0	1	0	2	6	-68		-76	-70	-76	-76	-64	-70	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70	-70	-70
2024-06-30 06:30	62.98722	-82.00236	12	6	0	2	540	0	0	0.022	13	5	2.091	27.02	1.5	275	4	5	0	1	0	2	6	-68		-76	-70	-76	-76	-70	-64	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70	-70	-70
2024-06-30 06:40	62.98989	-82.00221	12	7	0	1	540	0	0	0.024	13	5	2.06	26.94	1.6	290	4	5	0	1	0	2	6	-68		-76	-76	-76	-76	-70	-64	-70	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70
2024-06-30 06:50	62.99295	-82.00131	12	8	0	2	540	0	0	0.022	13	5	1.984	26.93	1.7	295	5	6	0	1	0	2	6	-68		-76	-76	-76	-76	-76	-64	-64	-76	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70
2024-06-30 07:00	62.99574	-81.99945	12	9	0	2	530	0	0	0.024	13	5	1.956	26.91	1.6	285	4	5	0	1	0	2	6	-68		-70	-70	-76	-82	-70	-70	-64	-70	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70
2024-06-30 07:30	63.00297	-81.99549	13	11	0	3	570	0	0	0.024	13	3	2.031	26.97	1.6	290	6	7	0	1	0	2	7	-68		-70	-70	-76	-82	-82	-76	-70	-70	-70	-70	-70	-76	-76	-70	-70	-70	-70	-70	-70
2024-06-30 07:40	63.00576	-81.99378	12	12	0	1	540	0	0	0.024	13	5	2.069	27	1.8	290	5	6	0	1	0	2	6	-68		-70	-70	-76	-82	-82	-82	-76	-70	-70	-70	-70	-76	-70	-70	-70	-70	-70	-70	-70
2024-06-30 08:10	63.01482	-81.98601	14	14	0	3	540	0	0	0.022	13.1	3	2.022	26.98	2.2	295	6	7	0	1	0	2	6	-69		-76	-76	-76	-82	-82	-82	-76	-70	-70	-70	-70	-76	-76	-76	-70	-70	-70	-70	-70
2024-06-30 08:20	63.01866	-81.98292	12	15	0	1	530	0	0	0.024	13	5	1.989	26.94	2	300	5	6	0	1	0	2	6	-69		-76	-76	-76	-82	-82	-82	-76	-70	-64	-70	-70	-76	-76	-76	-70	-70	-70	-70	-70
2024-06-30 08:30	63.01719	-81.98601	11	16	0	1	540	0	0	0.024	13.1	5	2.01	26.97	1.9	300	4	6	0	1	0	2	6	-69		-70	-76	-76	-82	-82	-82	-76	-76	-70	-64	-70	-70	-70	-70	-70	-70	-70	-70	-70
2024-06-30 08:40	63.01557	-81.99045	13	17	0	1	540	0	0	0.022	13	5	2.02	26.98	1.9	290	4	5	0	1	0	2	6	-69		-70	-70	-82	-82	-82	-82	-76	-76	-70	-70	-70	-70	-70	-70	-70	-70	-70	-70	-70
2024-06-30 08:50	63.01392	-81.99381	12	18	0	1	540	0	0	0.022	13.1	5	2.035	26.98	1.7	265	3	4	0	1	0	2	6	-68		-70	-70	-76	-82	-82	-82	-82	-76	-64	-70	-70	-76	-70	-70	-70	-70	-70	-70	-70
2024-06-30 09:00	63.01233	-81.99501	12	19	0	1	540	0	0	0.024	13.1	5	2.047	26.98	1.7	260	3	4	0	1	0	2	6	-68		-70	-70	-76	-82	-82	-82	-76	-76	-70	-64	-70	-76	-70	-70	-70	-70	-70	-70	-70
2024-06-30 09:20	63.00807	-81.99774	12	20	0	3	540	0	0	0.022	13.1	3	2.048	26.99	1.9	285	4	6	0	1	0	2	6	-70		-70	-70	-76	-82	-82	-82	-82	-82	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70	-64
2024-06-30 09:30	63.00612	-82.00074	12	21	0	2	540	0	0	0.022	13.1	5	2.012	26.96	2	295	5	7	0	1	0	2	6	-70		-70	-70	-76	-82	-82	-82	-82	-82	-82	-76	-76	-76	-76	-70	-70	-70	-64	-64	-70
2024-06-30 09:40	63.00414	-82.00563	12	22	0	1	540	0	0	0.022	13.1	5	1.954	26.91	2	300	5	6	0	1	0	2	6	-70		-70	-64	-70	-82	-82	-82	-82	-82	-82	-82	-76	-76	-76	-70	-70	-70	-70	-64	-64
2024-06-30 09:50	63.00228	-82.00983	12	23	0	1	540	0	0	0.022	13	5	1.994	26.94	2.1	295	5	6	0	1	0	2	6	-70		-70	-64	-70	-76	-82	-82	-82	-82	-82	-82	-76	-76	-76	-76	-70	-70	-70	-70	-64
2024-06-30 10:20	62.99709	-82.02081	12	25	0	3	530	0	0	0.024	13.1	3	2.069	27.01	3.2	290	5	6	0	1	0	2	6	-69		-70	-70	-70	-82	-82	-82	-82	-82	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70	-64
2024-06-30 10:30	62.99937	-82.01817	12	26	0	1	530	0	0	0.022	13.2	5	2.072	27	3.6	300	6	6	0	1	0	2	6	-70		-70	-70	-70	-76	-82	-82	-82	-82	-82	-76	-76	-76	-76	-76	-70	-64	-70	-70	-70
2024-06-30 10:40	63.00201	-82.01538	12	27	0	2	530	0	0	0.022	13.2	5	2.044	26.99	3.6	295	6	7	0	1	0	2	6	-70		-70	-64	-70	-82	-82	-82	-82	-82	-82	-82	-76	-76	-76	-76	-70	-70	-70	-70	-64
2024-06-30 10:50	63.00477	-82.01244	11	28	0	1	530	0	0	0.024	13.3	5	1.97	26.93	2.8	300	7	8	0	1	0	2	6	-71		-70	-70	-76	-82	-82	-82	-82	-82	-82	-82	-76	-76	-76	-76	-76	-70	-70	-70	-64
2024-06-30 11:00	63.0078	-82.00941	12	29	0	1	530	0	0	0.022	13.2	5	2.047	26.98	2.7	305	7	9	0	1	0	2	6	-71		-70	-70	-76	-82	-82	-82	-82	-82	-82	-82	-76	-76	-76	-76	-70	-70	-70	-70	-70
2024-06-30 11:10	63.01074	-82.00569	11	30	0	2	530	0	0	0.022	13.2	5	2.072	27.01	2.8	305	6	7	0	1	0	2	6	-70		-70	-70	-76	-82	-82	-82	-82	-82	-82	-76	-70	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-30 12:00	63.01572	-81.99075	13	33	0	3	540	0	0	0.022	13.4	4	2.023	26.98	1.9	310	5	7	0	1	0	2	6	-70		-64	-70	-76	-82	-82	-82	-82	-82	-82	-76	-76	-70	-76	-76	-76	-70	-70	-70	-70
2024-06-30 12:10	63.01299	-81.99648	12	34	0	1	540	0	0	0.022	13.2	5	2.029	26.99	1.9	310	5	6	0	1	0	2	6	-71		-64	-64	-82	-82	-82	-82	-82	-82	-82	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-30 12:20	63.01023	-82.00146	12	35	0	1	530	0	0	0.022	13.6	5	2.057	26.99	1.9	310	5	7	0	1	0	2	6	-70		-70	-64	-70	-82	-82	-82	-82	-82	-82	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-30 12:30	63.00783	-82.00815	12	36	0	1	540	0	0	0.022	13.5	5	2.096	27.03	2	310	6	7	0	1	0	2	6	-70		-70	-64	-70	-82	-82	-82	-82	-82	-82	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-30 12:40	63.00519	-82.0149	13	37	0	1	540	0	0	0.022	13.8	5	2.114	27.03	1.8	310	5	7	0	1	0	2	6	-69		-70	-70	-70	-82	-82	-82	-82	-82	-82	-76	-70	-76	-76	-70	-70	-70	-70	-64	-70
2024-06-30 12:50	63.00243	-82.02165	13	38	0	1	540	0	0	0.022	13.7	5	2.092	27.01	1.6	310	6	7	0	1	0	2	6	-69		-70	-70	-70	-82	-82	-82	-82	-82	-82	-76	-70	-70	-70	-70	-70	-70	-64	-64	-70
2024-06-30 13:00	62.99991	-82.02795	12	39	0	1	540	0	0	0.022	13.8	5	2.042	26.98	1.8	305	6	7	0	1	0	2	6	-69		-70	-64	-70	-82	-82	-82	-82	-82	-82	-76	-76	-76	-70	-70	-70	-70	-70	-70	-70
2024-06-30 13:10	62.99349	-82.0284	12	40	0	1	540	0	0	0.022	13.9	5	2.12	27.05	2	310	5	6	0	1	0	2	6	-69		-70	-64	-64	-76	-76	-82	-82	-82	-82	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70
2024-06-30 13:20	62.98686	-82.02603	13	41	0	1	540	0	0	0.022	13.7	5	2.232	27.13	2.4	310	5	6	0	1	0	2	6	-68		-64	-64	-64	-70	-76	-76	-82	-82	-82	-76	-76	-76	-76	-70	-70	-70	-70	-70	-70
2024-06-30 13:30	62.9814	-82.01856	12	42	0	1	540	0	0	0.022	13.6	5	2.335	27.17	2.8	310	5	6	0	1	0	2	6	-68		-64	-64	-64	-64	-70	-76	-76	-82	-82	-76	-76	-76	-76	-76	-70	-70	-70	-70	-70
2024-06-30 13:40	62.97654	-82.01007	13	43	0	1	540	0	0	0.022	13.2	6	2.368	27.15	2.3	300	6	7	0	1	0	2	6	-68		-64	-64	-64	-64	-76	-76	-76	-82	-82	-82	-76	-76	-76	-76	-70	-70	-70	-70	-70
2024-06-30 13:50	62.97342	-82.01349	13	44	0	2	550	0	0	0.022	14	6	2.303	27.02	2.2	300	6	8	0	1	0	2	6	-69		-70	-64	-64	-70	-76	-76	-82	-82	-82	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-30 14:00	62.97081	-82.01769	41	45	0	2	560	0	0	0.022	14	6	2.238	26.93	1.8	305	6	7	0	1	0	2	6	-69		-70	-70	-70	-70	-76	-76	-76	-76	-82	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-30 14:10	62.96829	-82.02273	12	46	0	1	530	0	0	0.022	14	6	2.214	26.85	2	295	6	7	0	1	0	2	6	-68		-64	-70	-70	-70	-70	-76	-76	-76	-82	-76	-76	-76	-76	-76	-76	-70	-70	-70	-52
2024-06-30 14:20	62.9664	-82.02393	12	47	0	1	530	0	0	0.022	14	6	1.99	26.51	1.8	300	7	8	0	1	0	2	6	-64		-64	-70	-70	-70	-76	-70	-76	-76	-82	-76	-76	-76	-76	-76	-76	-58	-40	-34	-52
2024-06-30 14:30	62.96382	-82.02552	12	48	0	1	540	0	0	0.022	14	6	1.921	26.42	1.9	295	5	7	0	1	0	2	6	-63		-70	-70	-76	-76	-76	-70	-76	-82	-82	-76	-76	-76	-76	-22	-34	-58	-64	-70	-70
2024-06-30 14:40	62.96157	-82.02642	12	49	0	1	540	0	0	0.022	14.1	6	1.937	26.46	1.9	295	4	5	0	1	0	2	6	-64		-70	-70	-76	-76	-76	-82	-82	-82	-76	-76	-76	-34	-28	-58	-64	-70	-70	-70	-70
2024-06-30 14:50	62.95953	-82.02531	12	50	0	1	540	0	0	0.022	14.1	6	1.82	26.02	2.1	295	4	6	0	1	0	2	6	-65		-70	-70	-70	-76	-76	-82	-82	-76	-76	-76	-70	-16	-52	-64	-70	-70	-70	-70	-70
2024-06-30 15:00	62.95746	-82.02144	12	51	0	1	540	0	0	0.022	14.1	6	1.81	26.02	2.5	280	5	6	0	1	0	2	6	-65		-70	-70	-76	-76	-76	-82	-82	-82	-76	-76	-52	-34	-52	-70	-70	-70	-70	-70	-70
2024-06-30 15:10	62.95953	-82.01385	12	52	0	1	540	0	0	0.022	14.1	6	1.835	26.03	2.7	295	7	8	0	1	0	2	6	-64		-64	-70	-70	-76	-76	-76	-76	-82	-82	-76	-76	-76	-76	-52	-34	-46	-64	-64	-70
2024-06-30 15:20	62.96232	-82.00509	12	53	0	1	540	0	0	0.02	14.1	6	1.981	26.46	2.8	285	6	8	0	1	0	2	6	-66		-64	-70	-70	-76	-76	-70	-76	-82	-82	-76	-76	-76	-76	-76	-76	-70	-70	-58	-34
2024-06-30 15:30	62.96529	-81.99468	42	54	0	2	570	0	0	0.022	14.1	7	2.149	26.68	2.7	285	5	6	0	1	0	2	6	-69		-70	-70	-70	-76	-76	-76	-82	-82	-82	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-30 15:40	62.96778	-81.98829	12	55	0	1	530	0	0	0.022	14.1	7	2.255	26.87	2.9	300	6	8	0	1	0	2	6	-69		-70	-70	-64	-64	-76	-76	-82	-82	-82	-76	-76	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-30 15:50	62.97063	-81.97824	11	56	0	1	530	0	0	0.022	14	7	2.2	26.92	2.8	305	6	8	0	1	0	2	6	-68		-64	-64	-64	-70	-70	-76	-82	-82	-82	-82	-76	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-30 16:00	62.97357	-81.96816	12	57	0	1	530	0	0	0.022	14.2	6	2.247	27.15	2.8	290	5	6	0	1	0	2	6	-68		-64	-64	-64	-64	-70	-76	-82	-82	-82	-82	-76	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-30 16:30	62.97771	-81.95037	12	59	0	3	530	0	0	0.022	14.1	5	2.182	27.1	2.8	280	5	6	0	1	0	2	6	-70		-64	-64	-70	-76	-82	-82	-82	-82	-82	-82	-76	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-30 16:40	62.97969	-81.94506	12	0	0	1	530	0	0	0.022	14.1	6	2.174	27.09	3	290	6	7	0	1	0	2	6	-70		-70	-64	-70	-76	-82	-82	-82	-82	-82	-82	-76	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-30 16:50	62.98197	-81.93933	11	1	0	1	530	0	0	0.022	14	7	2.328	27.2	2.8	290	6	7	0	1	0	2	6	-70		-70	-64	-70	-76	-82	-82	-82	-82	-82	-76	-76	-76	-76	-76	-76	-70	-70	-70	-64
2024-06-30 17:00	62.9841	-81.93288	12	2	0	2	530	0	0	0.022	13.9	7	2.535	27.35	3.2	290	6	8	0	1	0	2	6	-70		-70	-64	-70	-76	-82	-82	-82	-82	-82	-82	-76	-76	-76	-76	-70	-70	-70	-70	-64
2024-06-30 17:10	62.98623	-81.92685	12	3	0	2	540	0	0	0.022	14	7	2.596	27.39	3	280	5	6	0	1	0	2	6	-70		-64	-64	-76	-76	-82	-82	-82	-82	-82	-76	-76	-76	-76	-76	-70	-70	-70	-70	-64
2024-06-30 17:20	62.98518	-81.92376	12	4	0	1	540	0	0	0.022	14	7	2.596	27.4	3.1	280	5	6	0	1	0	2	6	-70		-64	-64	-70	-76	-82	-82	-82	-82	-82	-82	-76	-76	-76	-76	-70	-70	-70	-70	-64
2024-06-30 17:30	62.9823	-81.92196	12	5	0	1	540	0	0	0.022	13.9	7	2.563	27.38	3.2	280	5	6	0	1	0	2	6	-70		-64	-64	-70	-76	-82	-82	-82	-82	-82	-82	-70	-76	-76	-76	-70	-70	-70	-70	-64
2024-06-30 17:40	62.97864	-81.9198	12	6	0	1	540	0	0	0.022	14	7	2.404	27.25	3.1	270	5	6	0	1	0	2	6	-70		-64	-64	-76	-82	-82	-82	-82	-82	-82	-82	-76	-76	-76	-76	-76	-70	-70	-70	-64
2024-06-30 17:50	62.97504	-81.91767	12	7	0	1	540	0	0	0.022	13.9	7	2.225	27.12	3	270	5	6	0	1	0	2	6	-70		-64	-64	-76	-76	-82	-82	-82	-82	-82	-82	-76	-76	-76	-76	-70	-70	-70	-70	-70
2024-06-30 18:00	62.9712	-81.91392	41	8	0	1	560	0	0	0.022	13.6	7	2.269	27.16	3.1	275	7	8	0	1	0	2	6	-69		-64	-64	-70	-70	-76	-82	-82	-82	-82	-82	-76	-76	-76	-76	-76	-70	-70	-70	-64
2024-06-30 18:20	62.96487	-81.9078	12	9	0	2	530	0	0	0.022	13.6	5	2.333	26.92	3.2	280	7	8	0	1	0	2	6	-70		-64	-64	-70	-76	-76	-82	-82	-82	-82	-82	-76	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-30 18:30	62.96133	-81.90327	12	10	1	1	540	0	1	0.022	13.5	6	2.227	26.67	3.3	280	7	8	0	1	0	2	6	-69		-70	-64	-70	-70	-76	-82	-82	-82	-82	-82	-76	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-30 18:50	62.9589	-81.88935	12	11	1	1	540	0	0	0.022	14.2	5	2.222	26.71	3	280	6	7	0	1	0	2	6	-70		-70	-64	-70	-76	-76	-82	-82	-82	-82	-82	-76	-76	-76	-76	-76	-70	-70	-70	-70
2024-06-30 19:00	62.96103	-81.88095	12	12	0	1	530	0	0	0.022	14.2	6	2.312	26.91	3	280	7	8	0	1	0	2	6	-70		-64	-64	-70	-76	-82	-82	-82	-82	-82	-82	-76	-76	-76	-76	-76	-70	-70	-70	-70
